id,round,subject,category,keyword,score,level,reason,question
q-127-1-4,127회 1교시,계통공학,발송배전,단락용량,28,standard,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"전력계통의단락용량증가에대한원인,문제점및대책에대하여설명하시오."
q-127-4-1,127회 4교시,계통공학,발송배전,전력계통혁신방안,28,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,향후확대될신재생에너지전원에따른안정적전력계통을위해정부에서추진하고있는「전력계통혁신방안」에대한기존전력계통의특징과전력계통혁신추진방안에대하여설명하시오.
q-137-4-1,137회 4교시,계통공학,발송배전,안정도판,28,standard,개념형 표현 3 · 핵심 주제 2 · 서술형 요구 · 기본개념 키워드 · 계산형 신호 1,전력계통의사고로입·출력변동시안정도판별에대하여다음사항을설명하시오.1)다기계통에서상차각과전력편차를이용한안정도판별법의원리2)안정도향상대책
q-112-2-6,112회 2교시,발전공학,발송배전,대용량발전기,28,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,대용량 발전기의 진상운전 목적과 진상운전 시 고려할 사항에 대하여 설명하시오.
q-107-1-11,107회 1교시,송배전공학,발송배전,애자섬락전압,28,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,애자섬락전압의 종류와 특 정을 설명하시오
q-111-3-5,111회 3교시,송배전공학,발송배전,helpertower공법,28,standard,개념형 표현 3 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,"철탑인상공법의필요성을설명하고,HelperTower공법과Enclosing공법의특성을비교하여설명하시오."
q-115-2-3,115회 2교시,송배전공학,발송배전,수차비속도,28,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"수차의비속도(Ns)를설명하고,수차(펠톤,프란시스,프로펠러,카플란,사류수차)별비속도의한계값과비속도측면에서본각수차의특징을설명하시오."
q-119-1-6,119회 1교시,송배전공학,발송배전,변압기,28,standard,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"변압기의실측효율및규약효율에대하여정의하고,최대효율조건을설명하시오."
q-119-4-6,119회 4교시,송배전공학,발송배전,HVDC,28,standard,개념형 표현 3 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"현재국내에서건설중인500kVHVDC(HighVoltageDirectCurrent)가공및지중송전선로의개념에대하여설명하고,지중송전선로구간의전력구부대설비구성에대하여설명하시오."
q-120-1-12,120회 1교시,송배전공학,발송배전,공동현상cavitation발생원인,28,standard,개념형 표현 3 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,"수차의공동현상(Cavitation)발생원인및영향,방지대책에대하여설명하시오."
q-122-2-2,122회 2교시,송배전공학,발송배전,아크플래시,28,standard,개념형 표현 3 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,"전력설비충전부에서의ArcFlash분석및평가절차,경감대책에대하여각각설명하시오."
q-123-1-10,123회 1교시,송배전공학,발송배전,변압기,28,standard,개념형 표현 4 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"변압기에서다음사항을각각설명하시오.1)안정권선의사용목적및용량2)임피던스전압과%임피던스의개념,이것이변압기에미치는영향"
q-123-2-1,123회 2교시,송배전공학,발송배전,수요관리측면,28,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"부하관리를공급관리및수요관리측면에서설명하시오.또한,부하관리와관련된부하제어의종류에대해서각각설명하시오."
q-123-2-4,123회 2교시,송배전공학,발송배전,배터리형에너지저장장치battery,28,standard,개념형 표현 3 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,"배터리형에너지저장장치(BatteryEnergyStorageSystem)에대하여다음을설명하시오.1)용어:StateofCharge,C-rate,CycleLife,DepthofDischarge2)구성요소:PCS,BMS,PMS3)활용용도에따른분류"
q-126-1-1,126회 1교시,송배전공학,발송배전,SMR,28,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,다음SMR(SmallModularReactor)의특징에대하여각각설명하시오.1)수냉각SMR2)소듐냉각고속로SMR3)용융염료SMR
q-127-3-1,127회 3교시,송배전공학,발송배전,전력설비건설사업관리,28,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,전력설비건설사업관리의감리업무와관련한다음사항을설명하시오.(1)안전관리에대한감리원의역할과업무내용(2)품질관리에대한중점품질관리대상과방법(3)통합감리기준
q-131-2-2,131회 2교시,송배전공학,발송배전,초전도기술,28,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,초전도체의특성및종류와초전도기술의전력응용에대하여설명하시오.
q-107-4-4,107회 4교시,계통공학,발송배전,전압무효전력,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력계통의 전압 · 무효전력 제어방식에 대하여 설명하시오.
q-112-3-5,112회 3교시,계통공학,발송배전,계통전압이너무낮,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력계통에서 계통전압이 너무 낮을 때와 높을 경우에 계통에 미치게 되는 영향을 설명하시오.
q-113-2-1,113회 2교시,계통공학,발송배전,전압무효전력,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,초고압전력계통의전압․무효전력제어방식에대하여각각설명하시오.
q-119-1-12,119회 1교시,계통공학,발송배전,예비력,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"운영예비력중주파수제어예비력,1차예비력,2차예비력,3차예비력을각각설명하시오."
q-123-1-1,123회 1교시,계통공학,발송배전,분산전원,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,분산형전원의계통연계및운영에있어서다음용어를각각설명하시오.1)연계점2)접속설비3)접속점4)공통연결점5)분산형전원연결점
q-123-1-9,123회 1교시,계통공학,발송배전,미소신호안정도smallsignal,27,standard,개념형 표현 3 · 핵심 주제 2 · 서술형 요구,"전력계통안정도에서미소신호안정도(SmallSignalStability)의정의,발생원인,주요해석법,대책에대하여각각설명하시오."
q-124-2-6,124회 2교시,계통공학,발송배전,무효전력,27,standard,개념형 표현 3 · 핵심 주제 2 · 서술형 요구,"전력계통의무효전력발생원과소비원을기술하고,무효전력과부족시발생하는문제점과대책에대하여설명하시오. ※ ."
q-127-1-10,127회 1교시,계통공학,발송배전,재폐로계전기,27,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,전력계통보호에서재폐로계전기의동작순서와재폐로시간에대하여설명하시오.
q-127-4-3,127회 4교시,계통공학,발송배전,계통접지,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,한국전기설비규정에서정하는저압전로의계통접지방식을보호도체및중성선의접속방식에따라구분하여설명하시오.
q-132-4-4,132회 4교시,계통공학,발송배전,배전계통,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,배전계통의전압조정을위한LDC(LineDropCompensator)방식에대하여설명하시오.
q-107-1-9,107회 1교시,발전공학,발송배전,동기발전기,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,동기발전기의 유효전력을 일정하게 운전하는 조건을 벡터도로 설명하시오.
q-114-1-13,114회 1교시,발전공학,발송배전,경제부하배분,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력계통의경제운용중발전기의등증분연료비법칙에대하여설명하시오. 청렴은 건전한 국가 재정의 첫걸음
q-114-2-3,114회 2교시,발전공학,발송배전,태양광발전,27,standard,개념형 표현 3 · 핵심 주제 5 · 서술형 요구 · 계산형 신호 1,"전력계통에투입되는태양광발전및풍력발전의용량이증가함에따라발생할수있는문제점,원인및전력계통측면에서의대책을설명하시오."
q-121-1-6,121회 1교시,발전공학,발송배전,LVRT,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력시장운영규칙에따른국내풍력발전기의순시전압저하시유지성능에대하여설명하시오.
q-107-4-1,107회 4교시,송배전공학,발송배전,고압유도전동기,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,고압 유도전동기 보호방식에 대하여 설명하시오 .
q-108-2-6,108회 2교시,송배전공학,발송배전,변전기기,27,standard,개념형 표현 3 · 핵심 주제 2 · 서술형 요구,변전기기의내진대책에대하여아래순서로설명하시오.1)개요2)동적내진설계시고려사항3)내진대책중지진파의공진을피하는방법및부재를강화하는방법1-1
q-110-4-5,110회 4교시,송배전공학,발송배전,차단기,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,과도회복전압(TransientRecoveryVoltage)의특성과차단기에미치는영향을설명하시오.
q-111-1-9,111회 1교시,송배전공학,발송배전,가공송전선로,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,가공송전선로의지지물인철탑의기초공법중마이크로파일공법에대하여개념도를그리고설명하시오.
q-111-2-6,111회 2교시,송배전공학,발송배전,피뢰기,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"피뢰기에대하여다음물음에답하시오.1)피뢰기의방전내량에대하여설명하시오.2)피뢰기적용시고려사항을설명하시오.3)피뢰기설치장소를쓰고,그림에서피뢰기시설이의무화되어있는장소를도면을그리고⊗표시하시오."
q-112-2-4,112회 2교시,송배전공학,발송배전,변압기냉각방식,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,지중케이블 냉각방식에 대하여 설명하시오.
q-118-4-2,118회 4교시,송배전공학,발송배전,계기용변압기,27,standard,개념형 표현 3 · 핵심 주제 5 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"345[kV]및154[kV]모선과송전선에적용되는계기용변압기의설치,결선방식및용도에대하여설명하시오."
q-124-1-5,124회 1교시,송배전공학,발송배전,코로나발생,27,standard,개념형 표현 3 · 핵심 주제 2 · 서술형 요구,가공송전선로에서코로나발생에영향을미치는요인및대책에대하여설명하시오.
q-126-1-9,126회 1교시,송배전공학,발송배전,보호계전기중거리계전기,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"보호계전기중거리계전기의언더리치및오버리치개념을설명하고,변류비300/5A,30VA5P"
q-126-3-5,126회 3교시,송배전공학,발송배전,고조파,27,standard,개념형 표현 3 · 핵심 주제 2 · 서술형 요구,고조파전류가콘덴서회로에미치는영향에대한다음사항을설명하시오.1)직·병렬공진현상및영향2)콘덴서단자전압에미치는영향3)고조파장해방지대책
q-127-3-2,127회 3교시,송배전공학,발송배전,전력케이블,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력케이블에적용하는단절연을설명하고유전율이다른물질(유전율)로단절연이적용된경우에대하여설명하시오.
q-130-1-10,130회 1교시,송배전공학,발송배전,전력용변압기,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력용변압기2대의병렬운전에대하여다음을설명하시오.1)변압기병렬운전조건2)변압기병렬운전가능및불가능결선방법과그이유3)변압기병렬운전시부하분담율
q-131-3-5,131회 3교시,송배전공학,발송배전,중성점접지,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,초고압전력용변압기의중성점접지방식에따른절연방식4가지를설명하시오.
q-132-3-5,132회 3교시,송배전공학,발송배전,전철변전소,27,standard,개념형 표현 3 · 핵심 주제 2 · 서술형 요구,전철변전소에대하여다음사항을설명하시오.1)수전전압2)전원특성및구비조건3)위치선정시고려사항4)전철변전소설치간격①결정요소②단축시장·단점
q-133-1-5,133회 1교시,송배전공학,발송배전,매설지선,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,송전선로철탑에적용하는매설지선에대하여설명하시오.
q-134-2-3,134회 2교시,송배전공학,발송배전,피뢰기,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,피뢰기의다음항목에대하여설명하시오.1)구비조건2)정격전압3)제한전압
q-135-2-6,135회 2교시,송배전공학,발송배전,유도장해,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전자유도장해에대한정의와차폐선의효과를설명하시오.
q-136-3-6,136회 3교시,송배전공학,발송배전,콘덴서에관한아래사항,27,standard,개념형 표현 3 · 핵심 주제 4 · 서술형 요구 · 계산형 신호 1,"콘덴서에관한아래사항에대하여설명하시오.1)3상동일전원에접속하는△결선의콘덴서를Y결선으로바꾸어연결했을경우정전용량변화2)온도,전압,고조파에대한열화대책3)고장보호방식1-1"
q-137-1-9,137회 1교시,송배전공학,발송배전,차단기,27,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,차단기트립(Trip)방식중다음을설명하시오.1)직류트립방식(DCTripDevice)2)교류트립방식(ACTripDevice)3)CTD트립방식(CondenserTripDevice)
q-128-1-5,128회 1교시,계통공학,발송배전,전력조류계산,26,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,전력조류계산시모선의종류및모선별기지량과미지량을설명하시오.
q-128-4-5,128회 4교시,계통공학,발송배전,모선구성방식,26,standard,개념형 표현 4 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,우리나라전력계통의변전소에적용하고있는전압별(765/345/154/22.9kV)모선구성방식을설명하시오.
q-131-1-11,131회 1교시,계통공학,발송배전,전력조류계산,26,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,전력조류계산의목적과조류계산의기본알고리즘을설명하시오.
q-134-4-4,134회 4교시,계통공학,발송배전,고장종류별안정도,26,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"아래의계통에서1선지락,2선지락,3상단락순으로계통의안정도가더가혹하게나빠짐을고장임피던스와전력전송공식을이용하여설명하시오.(단,고장시영상및역상임피던스는1보다작음)"
q-104-4-2,104회 4교시,발전공학,발송배전,수력발전,26,standard,개념형 표현 2 · 핵심 주제 5 · 서술형 요구,낙차가작은수력발전소에서원통형(Tubular)수차와직결하여사용하는유도발전기의장ㆍ단점을설명하시오.
q-117-1-1,117회 1교시,발전공학,발송배전,발전기,26,standard,개념형 표현 2 · 핵심 주제 6 · 서술형 요구,발전기 축전류의 발생 원인과 방지 대책에 대하여 설명하시오.
q-130-1-2,130회 1교시,발전공학,발송배전,화력발전,26,standard,개념형 표현 2 · 핵심 주제 4 · 서술형 요구,석탄화력발전소의대기오염물질과저감대책에대하여설명하시오.
q-134-1-10,134회 1교시,발전공학,발송배전,풍력터빈,26,standard,개념형 표현 2 · 핵심 주제 4 · 서술형 요구,전기설비기술기준에따른풍력터빈의구조중풍력발전기터빈의시설조건을10가지쓰시오.
q-107-1-10,107회 1교시,송배전공학,발송배전,변압기여자돌입전류,26,standard,개념형 표현 2 · 핵심 주제 4 · 서술형 요구,변압기의 여자돌입전류 발생 시 보호계전기 오통작 방지대책에 대하여 설명하시오.
q-119-1-4,119회 1교시,송배전공학,발송배전,22.9kV배전선로,26,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,22.9kV-Y다중접지배전선로에서중성선의역할3가지를설명하시오.
q-128-1-8,128회 1교시,송배전공학,발송배전,고장점탐지,26,standard,개념형 표현 2 · 핵심 주제 4 · 서술형 요구,해저케이블은입상주에서부터양륙지점을거쳐해저구간에포설된케이블을말한다.해저케이블의고장점탐지기법에대하여설명하시오.
q-134-2-4,134회 2교시,송배전공학,발송배전,변전소mesh접지,26,standard,개념형 표현 2 · 핵심 주제 4 · 서술형 요구,"변전소Mesh접지설계의다음항목에대하여설명하시오.1)최대허용보폭전압과최대허용접촉전압의의미(등가회로,수식)2)최대대지전위상승(GPR:GroundPotentialRise)3)최대대지전위상승(GPR)이최대허용보폭전압이나최대허용접촉전압보다클경우대책"
q-119-1-2,119회 1교시,계통공학,발송배전,전력계통주파수,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,전력계통운용의자동화를위한제어방식중부하주파수제어(LFC:LoadFrequencyControl)에대하여설명하시오.
q-125-1-12,125회 1교시,계통공학,발송배전,STATCOM,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,정지형무효전력보상장치인STATCOM과SVC를비교하여설명하시오.
q-125-1-13,125회 1교시,계통공학,발송배전,전력계통주파수,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,전력계통의연계운전시주파수제어방식에대하여설명하시오. ※ .
q-128-1-12,128회 1교시,계통공학,발송배전,속응여자방식quickrespons,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,안정도를증진시키는방법중속응여자방식(QuickResponseExcitationSystem)에대하여설명하시오.
q-135-2-5,135회 2교시,계통공학,발송배전,배전계통,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,고압지중배전계통의구성에대하여설명하시오.
q-104-1-4,104회 1교시,발전공학,발송배전,대용량발전기,25,standard,개념형 표현 2 · 핵심 주제 4 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,대용량발전기에적용하는예방진단시스템을설명하시오.
q-112-4-4,112회 4교시,발전공학,발송배전,화력발전,25,standard,개념형 표현 2 · 핵심 주제 4 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,화력발전소의 보일러 설계 시 고려하는 열부하율과 1000 MW급의 보일러 연소방식에 대하여 설명하시오. 수험 번호 성 명
q-113-3-6,113회 3교시,발전공학,발송배전,속도조정률,25,standard,개념형 표현 2 · 핵심 주제 5 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"발전기출력과주파수와의관계,속도조정률및조속기프리(GovernorFree)운전에대하여설명하시오. 청렴은 건전한 국가 재정의 첫걸음"
q-114-1-3,114회 1교시,발전공학,발송배전,풍력발전,25,standard,개념형 표현 2 · 핵심 주제 5 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,풍력발전의출력제어방식에대하여설명하시오.
q-119-1-11,119회 1교시,발전공학,발송배전,풍력발전,25,standard,개념형 표현 2 · 핵심 주제 4 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"풍력발전의풍력에너지(이론출력),출력계수,주속비의정의및관계식을설명하시오."
q-128-1-4,128회 1교시,발전공학,발송배전,증기터빈,25,standard,개념형 표현 2 · 핵심 주제 4 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"대용량화력발전소의증기터빈과발전기의진동원인및영향을쓰고,진동방지를위한설계시고려사항을설명하시오."
q-128-3-3,128회 3교시,발전공학,발송배전,해상풍력발전,25,standard,개념형 표현 3 · 핵심 주제 3 · 서술형 요구 · 계산형 신호 1,"우리나라해상풍력발전소의필요성,발전량,출력조절방법,장·단점에대하여설명하시오."
q-130-4-3,130회 4교시,발전공학,발송배전,장거리대용량송전선로,25,standard,개념형 표현 3 · 핵심 주제 3 · 서술형 요구 · 계산형 신호 1,"장거리대용량송전선로에직렬보상설비를적용시직렬보상의효과,인접한발전기에서발생할수있는문제점과해결방안에대하여설명하시오."
q-134-1-2,134회 1교시,발전공학,발송배전,주파수조정용발전소,25,standard,개념형 표현 2 · 핵심 주제 5 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,주파수조정용발전소의다음항목에대하여설명하시오.1)구비조건2)화력이수력보다유리한점3)화력이수력보다불리한점4)소요조정용량결정시고려사항
q-135-3-1,135회 3교시,발전공학,발송배전,풍력발전,25,standard,개념형 표현 2 · 핵심 주제 5 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,풍력발전의출력제어방식을풍속의크기에따라구분하여설명하시오.
q-107-1-1,107회 1교시,송배전공학,발송배전,알루미늄권선변압기,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,"알루미늄(Al) 권선 변압기의 특정을 통 (Cu) 권선 변압기와 비교하여 설명하시오 ,"
q-110-1-7,110회 1교시,송배전공학,발송배전,나임계전압,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,코로나임계전압과코로나방지대책을설명하시오.
q-112-1-2,112회 1교시,송배전공학,발송배전,변압기,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,변압기 과부하 운전 시 온도영향 및 수명과의 관계를 설명하시오.
q-113-1-7,113회 1교시,송배전공학,발송배전,변압기병렬운전조건,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,변압기병렬운전조건과3상변압기의병렬운전가능또는불가능결선에대하여각각설명하시오.
q-114-2-6,114회 2교시,송배전공학,발송배전,유전체손,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,"절연물의유전체손발생원인,유전체손의벡터도와수식,전기설비에의활용방안에대하여설명하시오. 청렴은 건전한 국가 재정의 첫걸음"
q-114-3-6,114회 3교시,송배전공학,발송배전,중거리송전선로,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,중거리송전선로의특성과π형등가회로및벡터도를설명하시오. 청렴은 건전한 국가 재정의 첫걸음
q-118-1-10,118회 1교시,송배전공학,발송배전,중장기배전계획,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,우리나라에서실시하고있는중장기배전계획의절차를설명하시오.
q-120-3-4,120회 3교시,송배전공학,발송배전,분로리액터,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,"동기조상기,전력용콘덴서(StaticCondenser),분로리액터를비교하여설명하시오."
q-122-1-7,122회 1교시,송배전공학,발송배전,저압뱅킹배전방식,25,standard,개념형 표현 3 · 핵심 주제 1 · 서술형 요구,"저압뱅킹배전방식에서일어나는캐스케이딩현상을설명하고,그대책에대하여설명하시오."
q-123-2-3,123회 2교시,송배전공학,발송배전,변압기여자돌입전류,25,standard,개념형 표현 2 · 핵심 주제 3 · 서술형 요구 · 기본개념 키워드 · 계산형 신호 1,"변압기여자전류및여자돌입전류를설명하고,변압기여자돌입전류로인한비율차동계전기의오동작방지대책에대하여설명하시오."
q-123-2-5,123회 2교시,송배전공학,발송배전,지락전류검출방식에대해,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,지락전류검출방식에대해설명하시오.
q-124-1-4,124회 1교시,송배전공학,발송배전,가공송전용연선,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,가공송전용연선과관련된다음사항을각각설명하시오.1)연정(Pitch)2)연선의바깥지름과소선의지름과의관계3)연선의연입률4)연입률의크기에따른특성비교
q-125-1-2,125회 1교시,송배전공학,발송배전,케이블허용전류,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,전력케이블의허용전류에영향을미치는요소에대하여설명하시오.
q-125-4-4,125회 4교시,송배전공학,발송배전,spotnetwork배전방식,25,standard,개념형 표현 3 · 핵심 주제 1 · 답안키워드 개념형 · 기본개념 키워드,SpotNetwork배전방식에대한다음물음에답하시오.1)SpotNetwork배전방식의특징2)단선결선도를작성하여운전방법3)SpotNetwork배전방식을구성하는주요기기4)NetworkProtector의동작책무
q-126-2-2,126회 2교시,송배전공학,발송배전,전력용변압기,25,standard,개념형 표현 3 · 핵심 주제 3 · 서술형 요구 · 계산형 신호 1,345kV이상전력용변압기에대한다음사항을설명하시오.1)변압기의구조및장·단점2)
q-128-3-2,128회 3교시,송배전공학,발송배전,전력용케이블,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,전력용케이블절연재료의열화요인및개선대책에대하여설명하시오.
q-129-1-1,129회 1교시,송배전공학,발송배전,22.9kV배전선로,25,standard,개념형 표현 4 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 2,"우리나라의22.9kV-y배전선로의일반선로와대용량배전선로를비교하고,대용량배전방식적용기준에대하여설명하시오."
q-133-2-4,133회 2교시,송배전공학,발송배전,변압기병렬운전조건,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,"변압기의병렬운전조건에대하여설명하고,조건과다를경우발생하는현상에대하여설명하시오."
q-133-2-5,133회 2교시,송배전공학,발송배전,CT,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,지중전선로의전식(electrolyticcorrosion)의발생원인과전기방식(electrolyticprotection)에대하여설명하시오.
q-134-1-11,134회 1교시,송배전공학,발송배전,지중송전선로,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,지중송전선로에서발생할수있는프리스네이크(FreeSnake)현상과이를방지하기위한스네이크(Snake)포설방식에대하여설명하시오.
q-134-3-3,134회 3교시,송배전공학,발송배전,GIS,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,"가스절연개폐장치(GIS)진단방법과전력설비의예방보전방법(TBM,CBM)에대한개념을설명하시오."
q-135-1-9,135회 1교시,송배전공학,발송배전,캐비테이션,25,standard,개념형 표현 3 · 핵심 주제 1 · 서술형 요구,수차의캐비테이션(Cavitation)에대하여다음사항을설명하시오.1)정의2)장해및방지대책3)토마계수
q-135-4-2,135회 4교시,송배전공학,발송배전,보호계전기중거리계전기,25,standard,개념형 표현 5 · 핵심 주제 4 · 서술형 요구 · 기본개념 키워드 · 계산형 신호 4,"보호계전기중거리계전기에대하여다음사항을설명하시오.1)보호원리2)언더리치및오버리치개념3)보호범위및정정계산식유도4)고장점(아크)저항대책(Mho형)5)계전기임피던스(Ω)계산(소숫점세자리까지계산)(단,1차측임피던스1.0Ω,PT비345kV/110V,CT비4000/5이다.)"
q-135-4-3,135회 4교시,송배전공학,발송배전,변압기냉각방식,25,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구,유입식변압기의냉각방식별국제규격표기(IEC/ANSI)와냉각방식을설명하시오.
q-108-1-4,108회 1교시,계통공학,발송배전,전압안정도,24,standard,개념형 표현 1 · 핵심 주제 4 · 답안키워드 개념형 · 서술형 요구,"부하단에서의전력과전압의관계를나타낸Pr-Vr곡선을그리고,부하의역률에따른전압안정도를설명하시오."
q-114-1-1,114회 1교시,계통공학,발송배전,전력조류계산,24,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"전력조류계산시,가우스-자이델법과뉴턴-랩슨법의특징을설명하시오."
q-117-4-5,117회 4교시,계통공학,발송배전,콘덴서개폐,24,standard,개념형 표현 2 · 핵심 주제 3 · 서술형 요구,콘덴서 개폐에 따른 계통상의 문제점을 설명하시오.
q-120-2-1,120회 2교시,계통공학,발송배전,배전계통,24,standard,개념형 표현 1 · 핵심 주제 4 · 답안키워드 개념형 · 서술형 요구,배전계통에사용하는보호기기의다음사항에대하여설명하시오.1)T-C특성곡선(Time-CurrentCharacteristicCurve)2)Pick-Up배수3)T-C특성곡선과Pick-Up배수의상호관계
